COUNTRY,GENDER,AGE,MARITAL,EMPLOYMENT,INCOME,RELG_NOW,SPIRIT_NOW,AFFILIATION,SBS,EDAS,DAQ,LE_Sum,DASS_Sum,EX_Sum,RELBEH_Sum,LOCUS_Sum,SWLS_Sum,GOD_pSum,GOD_nSum
Indonesia,2,29,3,1,4,6,5,Muslim,3.333333333,-0.166666667,5.4,47.0,55.0,13,32.0,1,-2.0,20.0,5.0
Indonesia,1,25,3,2,7,6,5,Muslim,3.333333333,-1.416666667,4.533333333,54.0,34.0,14,14.0,15,8.0,23.0,-17.0
Indonesia,2,25,1,2,5,6,6,Muslim,4.0,-3.083333333,3.533333333,55.0,30.0,11,28.0,5,6.0,26.0,-14.0
Indonesia,2,37,3,1,7,6,6,Muslim,4.0,-2.333333333,5.533333333,53.0,27.0,10,31.0,24,8.0,28.0,-28.0
Indonesia,2,51,3,1,6,6,6,Muslim,4.0,-1.333333333,4.266666667,55.0,21.0,6,40.0,24,15.0,28.0,-28.0
Indonesia,2,63,3,"3,7",7,8,8,Muslim,4.0,-4.0,0.6,54.0,25.0,7,34.0,16,10.0,28.0,-12.0
Indonesia,1,20,1,1,8,8,8,Muslim,4.0,2.5,7.0,55.0,34.0,25,38.0,22,10.0,18.0,4.0
Indonesia,2,35,3,1,7,7,7,Muslim,4.0,-4.0,1.4,56.0,29.0,7,38.0,24,12.0,28.0,-20.0
Indonesia,2,35,3,1,4,5,5,Muslim,4.0,-4.0,1.2,51.0,32.0,14,13.0,6,-7.0,28.0,-23.0
Indonesia,1,57,3,"3,5",5,5,6,Muslim,4.0,-2.833333333,3.4,46.0,50.0,14,13.0,5,4.0,25.0,-5.0
Indonesia,2,35,3,1,5,7,7,Muslim,3.333333333,-2.0,3.666666667,53.0,31.0,10,24.0,0,4.0,24.0,0.0
Indonesia,2,43,3,1,6,8,0,Muslim,4.0,-3.5,1.066666667,53.0,30.0,8,25.0,24,13.0,28.0,-12.0
Indonesia,1,19,1,1,2,6,6,Muslim,3.166666667,3.083333333,6.6,51.0,55.0,18,32.0,23,3.0,28.0,-19.0
Indonesia,2,26,1,2,7,6,6,Muslim,4.0,1.25,5.0,54.0,41.0,17,33.0,13,-9.0,21.0,-16.0
Indonesia,2,39,3,1,7,6,6,Muslim,4.0,0.0,0.866666667,57.0,28.0,9,39.0,24,9.0,28.0,16.0
Indonesia,2,30,1,2,4,4,2,Muslim,3.833333333,-1.083333333,4.0,47.0,51.0,12,18.0,10,5.0,14.0,1.0
Indonesia,2,25,1,1,6,4,5,Muslim,2.333333333,-1.75,3.133333333,54.0,47.0,15,23.0,8,-6.0,2.0,-4.0
Indonesia,2,20,1,2,7,8,4,Muslim,4.0,1.833333333,5.266666667,53.0,37.0,12,27.0,24,5.0,28.0,-28.0
Indonesia,1,45,3,1,7,6,6,Muslim,4.0,2.416666667,6.333333333,55.0,34.0,10,31.0,15,3.0,26.0,2.0
Thailand,1,23,1,4,5,6,4,Muslim,1.0,1.416666667,5.133333333,54.0,40.0,12,22.0,22,2.0,12.0,-6.0
China,2,59,3,1,5,4,6,Muslim,0.166666667,0.0,4.6,55.0,25.0,8,4.0,0,-3.0,11.0,-6.0
USA,2,24,2,1,8,5,6,Muslim,4.0,0.166666667,2.6,3.0,26.0,8,15.0,6,13.0,23.0,-24.0
USA,1,45,3,5,3,7,1,Muslim,3.0,2.75,6.666666667,6.0,28.0,11,9.0,21,5.0,28.0,16.0
Russia,1,28,3,1,5,5,4,Muslim,3.333333333,2.0,4.533333333,49.0,47.0,18,11.0,10,2.0,28.0,-24.0
Turkey,2,26,2,1,5,4,5,Muslim,3.666666667,1.166666667,4.933333333,57.0,42.0,13,6.0,9,2.0,8.0,8.0
Turkey,2,32,3,1,6,4,4,Muslim,3.166666667,2.666666667,5.6,52.0,40.0,8,18.0,0,5.0,17.0,-8.0
Turkey,1,24,3,1,6,6,6,Muslim,1.833333333,2.5,6.4,40.0,60.0,18,24.0,9,15.0,18.0,21.0
Turkey,1,34,3,1,5,6,8,Muslim,2.5,-1.166666667,4.333333333,48.0,67.0,15,19.0,18,-15.0,28.0,-16.0
Indonesia,1,30,3,2,6,8,8,Muslim,4.0,3.0,6.0,57.0,60.0,10,40.0,24,15.0,2.0,15.0
Indonesia,1,29,3,1,6,4,3,Muslim,2.833333333,1.916666667,5.6,46.0,54.0,13,32.0,14,3.0,17.0,13.0
Indonesia,1,22,1,4,6,5,4,Muslim,2.833333333,0.75,5.0,53.0,64.0,13,13.0,7,-9.0,22.0,-19.0
Indonesia,2,41,3,7,8,5,3,Muslim,4.0,-3.0,2.0,50.0,46.0,8,31.0,-4,-1.0,28.0,-4.0
Indonesia,1,38,3,1,6,6,6,Muslim,2.333333333,-3.916666667,1.466666667,54.0,27.0,9,35.0,17,6.0,28.0,-22.0
Indonesia,1,48,3,1,5,7,7,Muslim,4.0,-4.0,1.066666667,49.0,25.0,7,40.0,23,11.0,28.0,-20.0
Indonesia,1,42,3,1,7,6,6,Muslim,4.0,0.0,5.133333333,52.0,23.0,9,32.0,24,11.0,26.0,0.0
Indonesia,2,37,1,2,5,0,0,Muslim,4.0,-3.916666667,4.066666667,51.0,57.0,12,6.0,-12,-15.0,24.0,-24.0
Indonesia,2,39,3,"1,2",8,5,2,Muslim,4.0,0.0,6.866666667,53.0,56.0,18,24.0,20,-4.0,28.0,12.0
Indonesia,2,31,3,1,9,8,7,Muslim,3.666666667,-2.333333333,2.133333333,57.0,37.0,12,40.0,23,7.0,27.0,3.0
Indonesia,2,30,3,2,8,6,6,Muslim,3.5,1.916666667,6.266666667,46.0,60.0,19,34.0,20,5.0,20.0,-20.0
Indonesia,1,33,3,1,6,5,5,Muslim,1.666666667,1.916666667,3.933333333,52.0,30.0,10,30.0,12,6.0,10.0,-3.0
Indonesia,2,31,3,2,3,5,6,Muslim,4.0,-2.75,1.066666667,49.0,47.0,8,23.0,24,7.0,0.0,0.0
Turkey,2,32,1,1,5,0,4,Muslim,0.666666667,0.333333333,4.666666667,47.0,34.0,17,0.0,-24,-15.0,-28.0,20.0
Turkey,2,33,3,1,5,6,8,Muslim,4.0,0.916666667,6.066666667,53.0,38.0,13,23.0,24,9.0,28.0,4.0
Turkey,2,35,1,1,4,1,3,Muslim,3.333333333,-0.666666667,3.733333333,50.0,62.0,12,1.0,-24,-15.0,0.0,0.0
Turkey,1,26,1,1,4,7,7,Muslim,4.0,4.0,8.0,56.0,42.0,14,25.0,4,6.0,28.0,-10.0
Turkey,2,43,3,1,6,6,7,Muslim,4.0,-3.083333333,2.2,49.0,37.0,12,25.0,18,0.0,28.0,4.0
Turkey,2,30,1,2,5,7,7,Muslim,3.5,-2.166666667,5.666666667,42.0,46.0,18,25.0,14,3.0,27.0,3.0
Turkey,1,21,1,5,4,4,6,Muslim,3.833333333,2.0,5.533333333,58.0,25.0,10,18.0,12,0.0,20.0,-10.0
Turkey,2,37,1,7,3,3,7,Muslim,4.0,-2.75,5.066666667,48.0,60.0,17,12.0,17,-15.0,28.0,-7.0
Turkey,1,32,3,1,5,5,8,Muslim,2.666666667,-3.416666667,5.266666667,56.0,44.0,10,16.0,0,-6.0,28.0,-24.0
Turkey,1,53,1,3,7,7,7,Muslim,3.666666667,3.0,4.733333333,57.0,35.0,8,16.0,18,14.0,28.0,-20.0
Turkey,2,18,1,7,6,6,7,Muslim,4.0,-2.416666667,2.333333333,56.0,38.0,13,25.0,16,13.0,28.0,-12.0
Turkey,2,31,3,1,4,4,6,Muslim,3.0,2.833333333,5.666666667,55.0,49.0,13,16.0,11,8.0,21.0,13.0
Turkey,2,22,1,2,7,2,8,Muslim,4.0,-3.333333333,1.333333333,55.0,30.0,7,8.0,22,4.0,28.0,-12.0
Turkey,2,29,3,1,7,5,5,Muslim,4.0,-3.75,6.466666667,40.0,54.0,16,26.0,7,1.0,28.0,-24.0
Turkey,2,46,1,1,5,5,6,Muslim,2.666666667,1.166666667,5.466666667,48.0,41.0,11,16.0,-14,6.0,18.0,-17.0
Turkey,2,35,2,1,5,5,7,Muslim,3.833333333,-0.583333333,5.466666667,53.0,21.0,5,29.0,-4,-7.0,28.0,-12.0
Turkey,1,31,3,7,2,1,6,Muslim,0.166666667,-2.916666667,1.8,54.0,36.0,11,5.0,-18,-14.0,16.0,-21.0
Turkey,2,19,1,7,7,3,6,Muslim,4.0,0.333333333,4.2,57.0,44.0,7,13.0,23,10.0,4.0,0.0
Turkey,2,26,1,1,2,5,8,Muslim,4.0,-3.666666667,3.133333333,47.0,59.0,10,37.0,24,15.0,28.0,-28.0
Turkey,1,34,1,4,5,2,5,Muslim,0.5,1.833333333,3.8,54.0,62.0,13,8.0,1,-10.0,24.0,-24.0
Turkey,2,32,1,5,6,0,8,Muslim,4.0,-2.25,1.0,55.0,40.0,20,3.0,24,-15.0,28.0,-20.0
Turkey,1,41,3,7,4,3,5,Muslim,4.0,0.0,4.466666667,53.0,50.0,18,15.0,14,-2.0,28.0,-15.0
Turkey,2,35,1,2,3,4,6,Muslim,1.0,1.916666667,5.133333333,52.0,40.0,14,14.0,-1,-12.0,23.0,-22.0
Russia,1,27,3,"5,7",5,6,3,Muslim,4.0,-1.416666667,4.0,54.0,52.0,10,10.0,21,-8.0,27.0,-12.0
Indonesia,1,32,1,1,1,4,4,Muslim,3.333333333,,2.0,56.0,44.0,11,24.0,24,1.0,28.0,-28.0
Indonesia,2,44,3,1,6,5,5,Muslim,4.0,-1.0,4.8,55.0,30.0,11,33.0,23,-4.0,28.0,4.0
Indonesia,1,29,3,1,5,6,6,Muslim,4.0,-4.0,0.0,50.0,25.0,10,40.0,24,15.0,28.0,-4.0
Indonesia,1,20,1,7,6,1,0,Muslim,4.0,-1.666666667,5.066666667,57.0,26.0,14,9.0,12,0.0,28.0,-4.0
Indonesia,1,31,3,1,6,6,4,Muslim,3.833333333,-3.0,0.8,56.0,30.0,11,35.0,14,11.0,28.0,-8.0
Indonesia,1,24,1,1,3,0,0,Muslim,4.0,2.5,8.0,54.0,53.0,18,7.0,24,-15.0,28.0,12.0
Indonesia,1,32,1,1,7,6,7,Muslim,4.0,-1.166666667,4.466666667,53.0,35.0,17,29.0,16,-3.0,20.0,-16.0
Indonesia,1,32,3,1,8,7,6,Muslim,4.0,2.75,6.733333333,53.0,34.0,10,37.0,19,12.0,21.0,-21.0
Indonesia,1,25,1,1,7,5,5,Muslim,3.833333333,1.916666667,5.8,53.0,48.0,14,32.0,16,9.0,24.0,8.0
Indonesia,2,37,1,2,5,5,5,Muslim,4.0,-1.333333333,5.4,54.0,39.0,13,18.0,24,6.0,28.0,-24.0
Indonesia,2,20,1,7,6,4,4,Muslim,4.0,-2.583333333,2.866666667,52.0,49.0,19,31.0,4,9.0,24.0,4.0
Indonesia,2,34,3,1,6,6,6,Muslim,4.0,0.0,3.733333333,55.0,41.0,9,28.0,6,6.0,24.0,4.0
Indonesia,2,30,1,2,6,6,6,Muslim,4.0,-1.0,1.133333333,55.0,36.0,10,35.0,24,10.0,24.0,-4.0
Indonesia,2,41,1,1,3,5,5,Muslim,4.0,-3.916666667,2.266666667,52.0,36.0,13,21.0,19,-1.0,28.0,-4.0
Indonesia,1,30,3,1,7,6,5,Muslim,3.166666667,-4.0,0.0,54.0,29.0,7,31.0,24,9.0,28.0,20.0
Indonesia,2,37,3,1,6,6,6,Muslim,4.0,-2.416666667,4.4,56.0,25.0,10,32.0,24,8.0,27.0,10.0
Indonesia,2,40,3,2,6,7,7,Muslim,4.0,-1.833333333,4.8,48.0,43.0,11,35.0,23,2.0,28.0,4.0
Indonesia,2,42,3,1,4,7,6,Muslim,4.0,-4.0,0.066666667,56.0,21.0,9,32.0,24,8.0,20.0,-20.0
Indonesia,1,25,3,1,7,7,6,Muslim,2.333333333,-0.833333333,2.666666667,55.0,38.0,9,21.0,17,-1.0,24.0,-6.0
Indonesia,2,26,2,"1,2",4,1,1,Muslim,3.666666667,0.5,5.0,48.0,57.0,13,14.0,3,-10.0,4.0,3.0
Indonesia,1,26,1,1,7,7,8,Muslim,4.0,1.666666667,6.933333333,46.0,61.0,11,31.0,24,10.0,24.0,-16.0
Indonesia,2,37,1,1,6,6,5,Muslim,3.333333333,-0.166666667,3.8,54.0,30.0,12,23.0,24,8.0,24.0,0.0
Indonesia,2,45,3,7,6,7,6,Muslim,4.0,-3.166666667,2.2,53.0,71.0,17,19.0,8,-10.0,28.0,4.0
Indonesia,2,30,1,"1,3",7,3,3,Muslim,4.0,-2.833333333,4.0,53.0,39.0,13,24.0,24,3.0,28.0,-4.0
Indonesia,1,29,1,"2,7",5,2,2,Muslim,4.0,1.666666667,4.466666667,55.0,31.0,9,12.0,16,-13.0,28.0,2.0
Indonesia,1,30,3,1,8,7,7,Muslim,4.0,4.0,8.0,47.0,64.0,19,40.0,-16,15.0,28.0,-28.0
Indonesia,2,23,1,4,3,5,2,Muslim,3.333333333,-1.5,4.466666667,52.0,39.0,9,18.0,20,-5.0,16.0,-12.0
Indonesia,1,32,3,1,8,6,7,Muslim,4.0,-4.0,3.066666667,50.0,29.0,9,34.0,20,11.0,28.0,-12.0
Indonesia,2,27,3,7,6,5,5,Muslim,4.0,-0.083333333,6.0,56.0,40.0,10,33.0,24,8.0,20.0,-28.0
Indonesia,2,26,3,2,4,6,6,Muslim,2.833333333,-1.75,3.066666667,52.0,33.0,13,37.0,21,3.0,27.0,-11.0
Indonesia,1,31,3,1,8,7,7,Muslim,4.0,-2.666666667,2.466666667,52.0,29.0,9,39.0,23,5.0,28.0,-1.0
Indonesia,2,38,3,2,3,4,4,Muslim,4.0,1.0,4.933333333,53.0,40.0,11,15.0,14,1.0,4.0,0.0
Indonesia,2,30,3,1,10,7,7,Muslim,4.0,1.0,7.066666667,53.0,25.0,6,36.0,24,12.0,28.0,-20.0
Indonesia,1,38,3,2,8,7,6,Muslim,3.666666667,1.666666667,6.333333333,52.0,34.0,12,30.0,16,6.0,28.0,8.0
Indonesia,1,36,3,1,7,4,4,Muslim,4.0,2.0,7.333333333,57.0,33.0,14,7.0,22,8.0,24.0,-16.0
Indonesia,2,28,3,1,6,7,7,Muslim,3.333333333,-2.416666667,2.533333333,46.0,51.0,13,25.0,23,4.0,0.0,0.0
India,2,27,3,1,8,6,6,Muslim,3.333333333,2.75,6.333333333,54.0,49.0,13,32.0,24,10.0,21.0,21.0
Indonesia,1,36,3,2,3,3,3,Muslim,2.666666667,3.583333333,7.8,48.0,29.0,10,27.0,24,8.0,28.0,28.0
Indonesia,1,36,3,1,3,4,4,Muslim,1.333333333,0.916666667,7.0,41.0,54.0,18,19.0,8,-2.0,28.0,-4.0
India,2,30,1,1,8,4,2,Muslim,3.666666667,-3.833333333,1.8,53.0,32.0,11,24.0,4,10.0,21.0,5.0
India,2,24,3,1,5,5,3,Muslim,2.666666667,-4.0,0.0,50.0,25.0,15,20.0,-8,6.0,24.0,-16.0
Indonesia,2,40,3,1,8,7,7,Muslim,4.0,-4.0,0.0,53.0,31.0,5,31.0,24,12.0,28.0,4.0
Indonesia,2,28,1,5,7,5,6,Muslim,4.0,0.0,4.6,55.0,32.0,10,26.0,14,4.0,28.0,-10.0
Indonesia,2,40,3,7,4,0,0,Muslim,3.333333333,-4.0,0.333333333,55.0,29.0,11,20.0,20,12.0,28.0,-12.0
Indonesia,1,22,2,4,5,5,5,Muslim,4.0,-3.5,2.133333333,53.0,50.0,16,32.0,18,4.0,20.0,-20.0
Indonesia,1,25,1,1,7,5,4,Muslim,4.0,2.0,7.0,57.0,35.0,16,32.0,24,5.0,28.0,-10.0
Indonesia,2,41,3,2,7,7,8,Muslim,3.333333333,-4.0,1.333333333,52.0,35.0,9,34.0,12,14.0,28.0,-4.0
Indonesia,1,30,3,1,9,7,7,Muslim,4.0,1.416666667,5.6,56.0,28.0,8,40.0,24,4.0,28.0,-28.0
Indonesia,1,30,3,1,6,7,7,Muslim,4.0,-0.75,2.4,55.0,27.0,11,21.0,8,1.0,24.0,-20.0
Indonesia,1,32,3,2,5,6,6,Muslim,3.5,-2.333333333,2.2,54.0,30.0,10,25.0,17,2.0,24.0,-6.0
Indonesia,1,32,3,1,6,7,6,Muslim,4.0,-4.0,1.533333333,58.0,26.0,9,29.0,24,5.0,28.0,11.0
Indonesia,1,34,3,2,6,5,5,Muslim,4.0,-1.416666667,3.533333333,56.0,28.0,11,30.0,20,7.0,28.0,4.0
Indonesia,2,18,1,5,1,1,1,Muslim,4.0,-3.5,0.0,56.0,41.0,12,20.0,14,9.0,24.0,0.0
Indonesia,1,43,3,1,7,6,6,Muslim,4.0,-3.0,1.866666667,54.0,32.0,8,33.0,17,9.0,28.0,-11.0
Indonesia,2,27,3,1,7,6,6,Muslim,2.333333333,-4.0,0.8,55.0,34.0,8,26.0,0,3.0,28.0,0.0
Russia,2,42,1,4,2,1,1,,2.0,0.333333333,3.466666667,45.0,49.0,12,0.0,0,-2.0,5.0,5.0
Russia,2,54,2,1,5,0,8,,-2.0,0.0,4.266666667,51.0,42.0,14,1.0,-24,4.0,0.0,0.0
Russia,2,58,1,1,7,2,5,,0.5,-1.416666667,5.266666667,47.0,56.0,16,4.0,-24,0.0,0.0,0.0
Turkey,2,42,3,1,7,1,3,,-2.333333333,2.5,5.066666667,52.0,56.0,10,5.0,-14,4.0,20.0,-11.0
Turkey,1,36,2,1,5,4,8,,3.833333333,3.75,6.8,50.0,45.0,14,10.0,-17,1.0,12.0,-12.0
Turkey,2,30,3,1,6,0,4,,0.666666667,1.083333333,1.8,55.0,49.0,11,6.0,0,-5.0,5.0,5.0
Turkey,2,56,3,3,6,1,2,,-1.833333333,-3.333333333,2.066666667,53.0,23.0,7,4.0,-24,0.0,28.0,-28.0
Russia,1,28,3,4,3,0,6,,0.0,-4.0,1.0,56.0,41.0,5,1.0,-24,4.0,23.0,-28.0
China,1,24,1,1,7,0,0,,0.0,-4.0,4.2,47.0,71.0,11,6.0,-24,-3.0,2.0,-12.0
Russia,2,28,1,1,6,0,3,,0.666666667,1.75,4.6,54.0,52.0,13,2.0,-24,-5.0,17.0,27.0
Brazil,1,26,1,4,3,2,5,,0.0,-1.333333333,5.066666667,46.0,35.0,19,0.0,12,-8.0,28.0,-12.0
Brazil,1,38,1,7,6,2,3,,3.833333333,1.583333333,7.0,53.0,68.0,19,10.0,-13,-11.0,22.0,-21.0
Russia,2,20,1,2,6,1,5,,1.333333333,-4.0,0.2,51.0,51.0,11,5.0,-24,-5.0,16.0,-20.0
Brazil,2,18,1,2,3,0,0,,-4.0,-4.0,0.0,52.0,50.0,18,0.0,-24,-15.0,0.0,0.0
Russia,1,26,2,4,2,2,0,,-1.666666667,-3.666666667,2.666666667,53.0,29.0,19,7.0,0,-15.0,0.0,-15.0
Brazil,2,32,1,2,1,0,3,,1.333333333,-4.0,0.0,56.0,21.0,10,0.0,-24,-9.0,28.0,-28.0
Brazil,2,27,3,1,3,1,2,,0.166666667,0.833333333,3.0,58.0,49.0,12,3.0,1,-3.0,0.0,0.0
Brazil,1,29,1,1,3,2,2,,1.5,-4.0,0.0,55.0,53.0,15,2.0,16,4.0,28.0,-20.0
Brazil,2,24,1,1,2,3,2,,4.0,0.916666667,4.933333333,55.0,51.0,20,9.0,12,-11.0,23.0,-11.0
Brazil,1,45,3,1,3,2,2,,0.0,0.0,,53.0,28.0,12,5.0,21,7.0,28.0,-20.0
China,1,41,5,1,3,0,0,,0.0,0.666666667,4.266666667,51.0,46.0,15,0.0,-16,-8.0,12.0,4.0
Brazil,1,28,3,4,4,5,6,,3.0,1.416666667,5.733333333,42.0,49.0,15,16.0,17,5.0,23.0,-14.0
Brazil,2,51,3,1,7,4,4,,2.666666667,-2.5,2.066666667,53.0,26.0,25,9.0,16,1.0,28.0,-12.0
Russia,1,21,2,4,7,1,2,,1.0,-3.833333333,4.266666667,49.0,56.0,18,3.0,-24,-1.0,2.0,-18.0
Brazil,1,29,2,1,5,6,4,,2.166666667,-3.916666667,1.333333333,50.0,40.0,17,15.0,2,4.0,22.0,-17.0
Brazil,1,38,1,2,4,0,0,,-3.833333333,0.5,3.133333333,55.0,36.0,22,0.0,-24,3.0,20.0,-20.0
Brazil,1,19,1,4,5,6,7,,3.5,3.083333333,7.133333333,52.0,49.0,17,18.0,9,-6.0,13.0,9.0
Russia,2,52,3,4,5,0,4,,-2.666666667,-2.583333333,3.066666667,36.0,59.0,9,8.0,-24,-8.0,24.0,-20.0
Russia,2,37,3,1,6,0,3,,0.166666667,0.5,5.466666667,47.0,37.0,10,3.0,-24,7.0,0.0,0.0
Brazil,1,33,2,1,4,3,8,,4.0,0.333333333,4.933333333,52.0,51.0,19,14.0,10,12.0,28.0,-24.0
Brazil,1,28,1,2,7,0,7,,3.333333333,2.416666667,7.4,53.0,67.0,21,1.0,-24,-5.0,18.0,1.0
Brazil,2,54,3,1,5,0,0,,-4.0,-4.0,1.666666667,53.0,35.0,14,3.0,-24,6.0,0.0,9.0
Brazil,1,28,1,4,3,0,2,,1.0,-2.416666667,2.866666667,53.0,53.0,10,1.0,-24,-15.0,0.0,0.0
Brazil,1,23,1,2,7,1,3,,-2.0,4.0,5.533333333,50.0,77.0,17,8.0,-24,2.0,28.0,-28.0
Brazil,2,22,1,1,6,0,0,,0.0,3.333333333,8.0,52.0,52.0,16,0.0,-24,1.0,0.0,0.0
China,2,26,1,1,2,0,1,,-2.0,1.333333333,4.666666667,50.0,54.0,18,9.0,-23,-3.0,16.0,11.0
China,2,32,3,1,6,0,5,,-0.166666667,-2.166666667,2.333333333,57.0,37.0,9,8.0,-1,-6.0,14.0,-14.0
Brazil,2,36,1,1,4,0,3,,0.833333333,4.0,7.333333333,52.0,37.0,17,0.0,-24,-10.0,-28.0,-28.0
China,1,33,3,1,4,8,1,,-0.333333333,0.416666667,5.0,55.0,60.0,12,1.0,0,-5.0,12.0,-7.0
China,2,45,3,1,6,0,3,,-1.5,2.916666667,6.333333333,55.0,56.0,14,4.0,-18,-10.0,20.0,-18.0
Brazil,1,22,3,1,3,1,2,,0.666666667,-4.0,3.8,54.0,56.0,16,2.0,-24,8.0,-12.0,25.0
Indonesia,2,26,1,2,6,4,4,,2.333333333,-1.0,3.333333333,50.0,34.0,10,18.0,0,-2.0,19.0,0.0
China,1,22,1,1,6,0,5,,-3.333333333,-4.0,0.0,58.0,21.0,5,0.0,-24,0.0,-28.0,-28.0
China,2,36,3,1,7,1,4,,0.0,-1.0,4.066666667,57.0,23.0,10,3.0,-15,-5.0,10.0,-9.0
Indonesia,1,21,1,7,7,2,5,,4.0,-4.0,2.666666667,54.0,47.0,13,13.0,0,-3.0,20.0,-20.0
Indonesia,2,27,1,2,7,3,2,,2.0,1.166666667,6.4,51.0,42.0,17,12.0,-1,-13.0,11.0,-2.0
China,1,34,1,1,5,0,0,,1.166666667,-1.0,2.333333333,57.0,51.0,9,4.0,12,-10.0,14.0,-24.0
Thailand,2,29,3,1,7,0,3,,2.5,2.25,5.8,55.0,41.0,12,5.0,0,3.0,23.0,-4.0
China,2,44,3,1,7,0,0,,-1.666666667,3.333333333,5.933333333,56.0,37.0,8,1.0,-24,-12.0,21.0,-12.0
Thailand,1,42,3,1,7,1,6,,3.666666667,-2.166666667,6.333333333,47.0,75.0,19,15.0,18,-11.0,25.0,-27.0
China,1,27,1,1,5,3,3,,2.0,0.416666667,5.333333333,55.0,28.0,8,18.0,9,9.0,11.0,1.0
China,1,32,3,1,7,0,4,,-2.333333333,-2.0,1.333333333,58.0,21.0,5,0.0,-18,5.0,21.0,-24.0
China,1,25,2,1,3,0,2,,-0.666666667,2.666666667,6.8,55.0,32.0,12,5.0,-14,10.0,17.0,17.0
China,1,28,1,1,5,0,6,,1.333333333,-0.333333333,4.733333333,57.0,26.0,7,1.0,-16,-2.0,8.0,-26.0
India,2,32,5,4,7,1,8,,2.666666667,-3.333333333,2.8,49.0,34.0,18,4.0,24,7.0,0.0,0.0
India,2,40,1,7,5,6,5,,0.666666667,-3.916666667,1.466666667,56.0,24.0,8,26.0,9,2.0,27.0,-9.0
India,2,22,1,4,5,2,2,,0.833333333,-3.25,1.733333333,57.0,47.0,10,7.0,-6,-7.0,21.0,-6.0
India,2,49,3,4,5,0,0,,-2.0,-4.0,1.733333333,54.0,43.0,10,1.0,-12,2.0,20.0,-10.0
China,2,52,5,1,6,4,5,,0.333333333,2.583333333,5.333333333,52.0,58.0,12,25.0,13,-9.0,20.0,-19.0
China,1,33,3,1,5,0,6,,-1.666666667,-1.0,6.0,56.0,59.0,12,0.0,-24,-4.0,7.0,-28.0
China,1,25,1,5,6,0,0,,-1.333333333,-0.833333333,3.933333333,58.0,42.0,9,3.0,0,-2.0,5.0,-1.0
China,1,48,3,1,5,0,0,,-3.333333333,-1.25,2.333333333,57.0,41.0,7,0.0,-24,-9.0,0.0,-27.0
China,1,40,3,1,4,0,0,,-4.0,0.25,0.8,55.0,23.0,10,1.0,-24,4.0,16.0,-20.0
China,2,20,1,7,5,0,0,,2.0,-2.25,1.066666667,58.0,44.0,10,0.0,-15,-5.0,8.0,4.0
China,1,25,3,1,6,0,3,,-1.333333333,-1.25,4.866666667,51.0,46.0,10,5.0,-12,2.0,21.0,-6.0
China,2,38,3,1,3,0,1,,-2.0,-2.333333333,3.2,57.0,44.0,9,1.0,-24,-10.0,14.0,-10.0
China,1,28,1,1,5,0,6,,1.333333333,-0.75,4.4,57.0,22.0,6,1.0,-24,-2.0,10.0,-28.0
China,2,27,3,1,5,0,1,,-2.833333333,-3.0,1.4,58.0,36.0,12,0.0,-24,-7.0,0.0,-20.0
China,2,32,3,1,6,1,1,,0.0,-1.416666667,2.466666667,58.0,27.0,7,10.0,-20,1.0,18.0,-18.0
China,2,35,3,1,7,0,0,,-3.166666667,-1.916666667,1.4,55.0,56.0,11,0.0,-24,9.0,-22.0,-21.0
China,2,43,3,1,4,0,0,,-2.333333333,-4.0,0.0,53.0,21.0,8,3.0,-24,12.0,0.0,0.0
China,2,22,1,2,2,0,0,,-2.0,-4.0,0.4,57.0,66.0,7,0.0,-24,-14.0,6.0,-9.0
China,2,44,3,1,3,0,7,,-2.0,2.083333333,6.0,57.0,23.0,12,5.0,-18,-15.0,26.0,-8.0
China,1,25,1,1,8,1,1,,-0.666666667,-3.25,0.666666667,58.0,24.0,5,0.0,-24,1.0,12.0,-17.0
China,2,29,1,1,4,0,0,,-3.333333333,-3.833333333,0.666666667,57.0,40.0,16,2.0,-24,-15.0,0.0,0.0
China,1,33,3,1,3,0,5,,-1.0,0.666666667,2.4,55.0,33.0,7,1.0,-22,0.0,0.0,-5.0
China,1,43,3,1,8,0,0,,-4.0,-4.0,0.0,58.0,21.0,5,0.0,-24,6.0,-28.0,-28.0
China,2,35,3,1,6,0,2,,-2.0,0.5,5.2,53.0,53.0,14,5.0,-18,-10.0,19.0,2.0
China,1,40,3,1,5,0,7,,-2.666666667,-2.0,5.333333333,55.0,24.0,9,0.0,-24,7.0,2.0,-5.0
China,2,24,1,4,1,0,0,,-3.166666667,-3.5,1.8,57.0,29.0,8,1.0,-24,-2.0,2.0,-3.0
China,1,38,3,1,3,0,0,,-3.333333333,-4.0,0.866666667,56.0,22.0,8,0.0,-24,1.0,0.0,-28.0
China,2,43,3,1,6,1,1,,-1.5,-2.583333333,4.4,50.0,48.0,12,2.0,-17,-8.0,-3.0,3.0
China,1,21,1,4,1,0,1,,-3.0,3.0,5.533333333,56.0,42.0,12,8.0,-24,-7.0,20.0,-9.0
China,1,28,3,1,5,3,5,,-1.833333333,1.333333333,5.466666667,54.0,61.0,14,8.0,-23,-7.0,5.0,6.0
China,2,33,3,1,6,2,5,,-1.166666667,-1.916666667,3.2,56.0,41.0,8,6.0,-2,-1.0,18.0,-5.0
